Id,Influential,Kundan_follower,Kundan_following,Kundan_mentions_r,Kundan_retweets_r,Kundan_mentions_s,Kundan_retweets_s,Kundan_posts,Hritik_follower,Hritik_following,Hritik_mentions_r,Hritik_retweets_r,Hritik_mentions_s,Hritik_retweets_s,Hritik_posts
1736,1,312,143,0.4742468528,0.1005033585,0.1005033585,0.1005033585,0.3647929643,435,439,0.2921081257,0.2921081257,0.1005033585,0.1005033585,0.1005033585
1737,0,1271,1503,0.2979731768,0.2979731768,0.1005033585,0.1005033585,0.1005033585,131920,364,651.765133792,170.153144385,4.801919843,0.3419364717,7.0540441627
1738,1,5199,437,55.162227484,30.3722807066,8.90625606,2.867501077,7.1332547375,782,886,3.4806187706,0.7598378489,3.7301686166,0.8226795744,2.0158427879
1739,0,2470,357,1.1264741305,0.3232844828,0.3371319527,0.3371319527,0.5961621953,232753,320,175.264776264,100.480819758,3.1084904768,1.6147168251,4.401918701
1740,1,641,556,1.124496837,0.3232844828,0.1005033585,0.1005033585,0.3395221406,391,618,1.0219201411,0.1005033585,0.1005033585,0.1005033585,0.349326776
1741,0,5922518,483,0,758.403536,0,54.0555967,1.6124101103,0.1005033585,2.6316067544,28819413,664324,0,348.9058532,0
1742,0,2651,2838,15.7581262211,5.3193543951,14.1782998085,1.3687795119,6.6216545612,185616,1001,266.013873916,54.3452304246,13.1119037493,0.3347656668,13.6651725665
1743,1,631958,674,614.96874489,329.330090956,4.0522789563,1.3405657729,12.3050354357,3722,285,17.1484351254,2.717532222,5.878963793,0.6108188394,3.5835955172
1744,1,1352348,331,0,129.8486618,0,552.7339915,2.0654180329,0.5809552537,16.2815024995,867,413,10.9063491932,2.3590240688,3.9751770642
1745,0,272,733,1.5667381983,0.3468385418,1.5743987793,0.3371319527,1.0523081085,591,401,3.0516816627,1.2629724631,1.1320685889,0.1005033585,1.1198737656
1746,1,154830,10613,138.757742448,50.1686980014,3.5578317996,0.3419364717,3.8138500098,676,243,1.9825308626,1.3606406178,0.1005033585,0.1005033585,36.4016397161
1747,0,1040229,725,0,420.43804049,573.592695333,2.8074417817,0.860356879,9.0287183243,163145,906,182.175568401,78.0432023746,11.6076680412,3.59001979
1748,1,504004,3109,311.8003107,142.633228932,4.4860901625,1.0494079232,4.8068233239,173872,2804,346.547498255,85.7971306975,6.8129738838,1.3379152261,7.5746866876
1749,0,279,40,0.2940435274,0.2940435274,0.1005033585,0.1005033585,0.1005033585,513424,6,755.632593095,364.713137315,4.7653348874,0.5861024521,6.5920671904
1750,1,8168488,76,0,821.69423405,787.511274161,2.6052106632,0.5833695849,2.3816871119,182598,1402,145.844909693,74.002957632,23.5491892963,0.1005033585
1751,1,266407,1592,660.897263062,297.090332679,28.2579999628,0.8396823434,20.7226649911,655,562,1.1513632017,0.1005033585,0.573760547,0.1005033585,0.5690516379
1752,0,3764,703,5.2706205371,1.6011585692,2.3383325606,0.1005033585,1.5965386702,103607,53468,48.048702113,25.0929446732,0.1005033585,0.1005033585,0.1005033585
1753,1,39262,848,40.4950207027,8.9436069153,3.2276769003,0.5643427289,1.0703207086,4321482,259,0,68.5940808,0,773.24875881,2.1019940226
1754,1,508213,554,0,619.31076978,878.310233803,7.8286757017,2.2675742595,23.6213238573,1209835,3,86.8200838396,18.4581095795,0.1005033585,0.1005033585
1755,0,392738,9364,258.523923974,124.471540448,7.4713396256,0.5959620807,10.999133619,196692,2339,710.749099844,310.219722086,9.7350973046,5.0926758166,17.02822609
1756,0,20542,635,10.99055651,1.4546567443,1.0957970285,0.5981501935,2.0777180339,54453,7688,115.323357245,22.752883155,16.8677184175,2.0924985043,10.746838393
1757,0,1433,249,0.3395221406,0.1005033585,0.3595336011,0.1005033585,0.8672846826,220242,357,452.547280711,140.0075344,13.439022061,3.0436932644,13.6479820066
1758,0,3200,3256,0.290192078,0.1005033585,0.3621500682,0.1005033585,0.3621500682,44027,113,45.2042215224,20.3689668816,1.1161583623,0.1005033585,0.8597184221
1759,0,116,245,1.30817869,0.593273257,2.0868510799,1.106412168,1.6116755256,861,699,0.3347656668,0.1005033585,0.1005033585,0.1005033585,0.8381457626
1760,0,65264,956,226.763549906,72.1454053207,3.7816645324,2.0479372422,3.0637191965,125512,13701,267.703832628,94.3880680445,10.9862864413,1.3602046494,11.1684045527
1761,1,100836,144,512.444492859,143.893264105,4.5897566217,1.8449317073,5.1108506011,3764,703,5.2706205371,1.6011585692,2.3383325606,0.1005033585,1.5965386702
1762,1,96531,87,81.5617342573,43.3214649545,6.5902451098,2.3391332378,12.0896446122,39262,848,40.4950207027,8.9436069153,3.2276769003,0.5643427289,1.0703207086
1763,1,263614,759,110.410259905,26.5571232737,1.623833794,0.1005033585,1.1186214679,314,398,2.9117562808,0.5034618693,1.5463472457,0.3324230437,1.3338446607
1764,0,3106,3232,4.12499755,2.5711128009,0.1005033585,0.1005033585,1.1090679786,173872,2804,346.547498255,85.7971306975,6.8129738838,1.3379152261,7.5746866876
1765,1,158467,154157,299.60787906,80.1902863889,0.1005033585,0.1005033585,0.1005033585,95,120,0.3569432987,0.1005033585,0.3569432987,0.3569432987,0.3569432987
1766,1,41765,185,0,529.64305757,282.858500112,76.8095144531,5.3921710955,104.438625475,219,148,0.7583073708,0.1005033585,0.1005033585,0.1005033585
1767,0,638283,150,0,677.8834456,0,606.96445094,1.3260869988,0.1005033585,33.6829020514,8168488,76,0,821.69423405,787.511274161
1768,1,119001,119704,63.6032615837,17.010681516,11.2328519009,0.1005033585,6.6288967245,5996,906,15.0502080114,3.3308283763,0.8371689755,0.349326776,0.588345558
1769,0,224146,272,56.7252801893,11.8540570388,0.1005033585,0.1005033585,5.7829787543,2745543,7828,349.819625135,107.081021087,0.6040911504,0.1005033585,2.3922013421
1770,1,111877,729,67.9276113399,17.8522501988,1.3524855481,0.5933976813,1.3376287894,2504,648,6.7080899261,0.2827175856,0.3371319527,0.1005033585,0.3371319527
1771,0,45589,862,148.854279232,36.998883856,27.8817679309,3.3334918042,23.8612817152,2745543,7828,349.819625135,107.081021087,0.6040911504,0.1005033585,2.3922013421
1772,1,1394171,89,82.6641109038,33.5272231602,0.1005033585,0.1005033585,0.349326776,282,461,2.2891286773,0.3255347971,3.1305924588,0.6185638437,2.8890819109
1773,0,127,106,1.0937724431,0.1005033585,0.3674625562,0.1005033585,0.6239024964,1352348,331,0,129.8486618,0,552.7339915,2.0654180329
1774,1,7271,335,8.7866655883,5.8762309499,0.3674625562,0.1005033585,0.3674625562,655,562,1.1513632017,0.1005033585,0.573760547,0.1005033585,0.5690516379
1775,0,10270,5625,74.5379654876,34.7487061203,0.1005033585,0.1005033585,3.3186452542,11427,1951,31.2018970657,9.4677393212,12.7086399663,1.0914253809,16.9942186851
1776,0,1294,431,0.5552041679,0.1005033585,0.1005033585,0.1005033585,0.5959620807,9450,1511,28.3421055161,5.880138366,7.4443449145,1.1016899551,6.0830651
1777,1,4957,1644,9.1072274345,1.2924057205,3.5015922961,0.1005033585,2.5644242707,401,379,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0.3595336011
1778,0,20542,635,10.99055651,1.4546567443,1.0957970285,0.5981501935,2.0777180339,322682,37601,176.533715916,42.3302213798,6.8492272287,1.3450733981,4.3598654483
1779,1,878,157,5.2441860902,2.2752775709,1.6322410989,0.3674625562,1.899121007,263,192,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0.1005033585
1780,1,221001,906,0,933.23800737,0,574.38645056,0.3395221406,0.1005033585,12.7373300964,54453,7688,115.323357245,22.752883155,16.8677184175
1781,0,125438,983,55.1372659579,23.4461396366,2.251398297,0.1005033585,7.2079084546,206818,15196,15.2101079964,4.3146589875,0.1005033585,0.1005033585,0.1005033585
1782,0,480412,11948,0,795.52554643,685.575043835,4.5349874439,1.3181402227,15.8259155715,173872,2804,346.547498255,85.7971306975,6.8129738838,1.3379152261
1783,1,631958,674,614.96874489,329.330090956,4.0522789563,1.3405657729,12.3050354357,655,562,1.1513632017,0.1005033585,0.573760547,0.1005033585,0.5690516379
1784,1,1040229,725,0,420.43804049,573.592695333,2.8074417817,0.860356879,9.0287183243,627,1993,2.2231788702,0.327807842,7.0498586564,1.2959367628
1785,1,1043,974,0.1005033585,0.1005033585,1.1342695243,0.1005033585,1.6373493471,24437,279,12.3557961024,7.1442667563,2.1357673116,0.5993822414,4.6663647751
1786,0,676,243,1.9825308626,1.3606406178,0.1005033585,0.1005033585,36.4016397161,146298,49266,146.311226579,84.4510189798,1.3083555275,0.1005033585,4.0358259366
1787,0,25360,20872,1.4825932255,0.716815998,1.083654212,1.083654212,2.5327443818,1294,431,0.5552041679,0.1005033585,0.1005033585,0.1005033585,0.5959620807
1788,0,128305,213,140.038427023,77.7520497721,2.1495359303,0.1005033585,19.4340698837,2745543,7828,349.819625135,107.081021087,0.6040911504,0.1005033585,2.3922013421
1789,1,2696,1718,4.2370517539,0.3210566715,0.5861024521,0.1005033585,0.8374392375,3741,1635,0.5654910781,0.3166676606,0.1005033585,0.1005033585,0.3518401439
1790,0,1221,313,0.3674625562,0.3674625562,0.1005033585,0.1005033585,0.1005033585,1040229,725,0,420.43804049,573.592695333,2.8074417817,0.860356879
1791,0,366460,466,0,167.89692965,415.263913927,49.9186328622,8.0615567177,82.5351766421,454514,1479,455.180615236,293.839558332,30.1880543966,0.1005033585
1792,1,1097135,830,73.1656773765,19.8983664028,0.1005033585,0.1005033585,0.3518401439,7554,1711,21.6018659681,3.5816611274,6.7646570426,1.1197266986,4.5632463243
1793,1,1834007,773,0,674.26690878,388.426427249,29.3318518028,7.3082934458,17.6597096249,7360339,95,0,473.150064,0,597.00107289
1794,1,128305,213,140.038427023,77.7520497721,2.1495359303,0.1005033585,19.4340698837,676,243,1.9825308626,1.3606406178,0.1005033585,0.1005033585,36.4016397161
1795,0,4557,82,7.3376261649,4.3974973143,0.1005033585,0.1005033585,2.0920169577,282305,2114,38.8128094277,14.1610399443,7.5188989033,0.8379415849,5.0101787474
1796,1,405315,128127,131.597627554,23.4538713842,7.3816125036,0.1005033585,7.4064162329,3200,3256,0.290192078,0.1005033585,0.3621500682,0.1005033585,0.3621500682
1797,0,6119,382,8.4859176989,3.2850584778,0.5859553702,0.1005033585,0.5859553702,268170,2087,48.0737198205,6.3838985185,0.3569432987,0.3569432987,0.3569432987
1798,1,240690,275,72.1255696131,16.0064343944,0.3543788993,0.1005033585,0.5886412075,1541,600,3.168585378,1.1966100869,0.6185638437,0.3595336011,0.3595336011
1799,0,3525,3115,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0.1005033585,21591,1179,90.4565058494,25.7982917525,5.7093286483,1.1111588222,5.1766200245
1800,0,100836,144,512.444492859,143.893264105,4.5897566217,1.8449317073,5.1108506011,513424,6,755.632593095,364.713137315,4.7653348874,0.5861024521,6.5920671904
1801,1,6559,47,4.8052922239,1.6005299974,0.1005033585,0.1005033585,0.1005033585,104529,48236,108.146636059,29.3646999646,4.4598033857,0.1005033585,4.3803301989
1802,1,284180,181215,702.704635874,375.891693686,0.8422482433,0.3419364717,13.230170635,3221,566,26.0382253332,3.3956133788,11.8578108319,2.2967519217,15.1334370619
1803,1,9679,322,9.60716309,0.3102473647,0.1005033585,0.1005033585,0.1005033585,565,613,11.7772063978,1.0504861156,5.6445620907,1.8665054083,5.8654450925
1804,0,26821,24787,8.1487198267,7.707475357,1.0589928178,1.0589928178,42.4717126568,182598,1402,145.844909693,74.002957632,23.5491892963,0.1005033585,15.9532425551
1805,1,488750,320,0,207.19007707,599.721600029,0.842022025,0.5931986075,7.0447345452,2651,2838,15.7581262211,5.3193543951,14.1782998085,1.3687795119
1806,0,676,243,1.9825308626,1.3606406178,0.1005033585,0.1005033585,36.4016397161,1043,81,2.7182813378,0.9324577381,0.1005033585,0.1005033585,0.1005033585
1807,0,893,575,1.2033297505,0.2940435274,1.3574386347,0.3543788993,0.5958120124,44034,2974,223.914525839,85.6051762716,23.6886708148,9.2602446797,21.0503096777
1808,0,10693,935,0.6344217539,0.3674625562,0.3674625562,0.1005033585,0.3674625562,501043,3289,307.805391227,72.5250702042,2.1036441131,0.6040911504,2.8324013765
1809,0,1354,375,12.8553419711,6.2141995443,3.2266005052,1.5378835392,3.2514564759,366460,466,0,167.89692965,415.263913927,49.9186328622,8.0615567177
1810,0,3893,1059,3.2604733081,1.051286304,1.1008237642,0.1005033585,1.1008237642,103607,53468,48.048702113,25.0929446732,0.1005033585,0.1005033585,0.1005033585
1811,0,25195,1443,1.6611637358,0.1005033585,0.3543788993,0.3543788993,5.0628163375,10693,935,0.6344217539,0.3674625562,0.3674625562,0.1005033585,0.3674625562
1812,0,614689,400,199.618296223,67.8124694734,9.3661922419,0.3595336011,4.0944875527,78083,679,165.594483553,89.1431564125,5.1862668448,2.4168313702,7.1793637855
1813,1,173872,2804,346.547498255,85.7971306975,6.8129738838,1.3379152261,7.5746866876,1221,313,0.3674625562,0.3674625562,0.1005033585,0.1005033585,0.1005033585
1814,1,163145,906,182.175568401,78.0432023746,11.6076680412,3.59001979,9.6051545207,3166413,276,0,253.34542879,980.12092647,12.9634252305,2.3800180776
1815,1,21591,1179,90.4565058494,25.7982917525,5.7093286483,1.1111588222,5.1766200245,33669,29327,128.414854027,23.9196306635,6.5562550178,0.3395221406,12.2922053818
1816,1,11147,1500,40.5925124122,5.9230088067,19.6480644548,1.8617652072,12.2610292136,444,155,0.1005033585,0.1005033585,0.349326776,0.1005033585,0.349326776
1817,1,21591,1179,90.4565058494,25.7982917525,5.7093286483,1.1111588222,5.1766200245,95,120,0.3569432987,0.1005033585,0.3569432987,0.3569432987,0.3569432987
1818,0,16978,6715,0.3324230437,0.1005033585,0.1005033585,0.1005033585,3.3429985107,163145,906,182.175568401,78.0432023746,11.6076680412,3.59001979,9.6051545207
1819,0,7147,737,2.3329897267,0.7145563401,0.8621299808,0.1005033585,1.3575887029,864557,7352,0,744.73281891,0,311.50720366,14.2957902199
1820,0,158467,154157,299.60787906,80.1902863889,0.1005033585,0.1005033585,0.1005033585,65264,956,226.763549906,72.1454053207,3.7816645324,2.0479372422,3.0637191965
1821,0,462071,331717,201.098430037,136.251577298,0.1005033585,0.1005033585,0.1005033585,2651,2838,15.7581262211,5.3193543951,14.1782998085,1.3687795119,6.6216545612
1822,0,1433,249,0.3395221406,0.1005033585,0.3595336011,0.1005033585,0.8672846826,96531,87,81.5617342573,43.3214649545,6.5902451098,2.3391332378,12.0896446122
1823,0,11571,10376,11.6645787333,3.6965751043,3.6088606372,0.1005033585,3.0709702207,398,103,2.2526659734,0.1005033585,3.1317606074,1.3405959796,3.3823969916
1824,0,288,594,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0.1005033585,1772,294,2.4347859248,0.3232844828,0.3518401439,0.3518401439,0.5908589259
1825,1,3499,135,5.0153661498,1.9964898633,1.5960575147,0.1005033585,2.3165880095,3318,482,37.4471990826,0.2959984786,0.1005033585,0.1005033585,0.1005033585
1826,1,5342840,33401,0,73,636.23895,0,349.6742074,11.408839373,1.652900203,13.4852657683,2470,357,1.1264741305,0.3232844828
1827,0,413,438,0.7255404968,0.1005033585,1.3328450021,0.1005033585,1.5647646873,173872,2804,346.547498255,85.7971306975,6.8129738838,1.3379152261,7.5746866876
1828,1,5158,936,25.0188407571,1.4605195795,1.1421728354,0.8882972947,1.3935096208,328,365,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0.3647929643
1829,0,81241,288,16.6804282308,5.7498897566,3.0028491343,0.3468385418,2.5248115702,53417,237,283.323968901,75.7856985315,8.6333289268,1.5397634906,6.6752961763
1830,0,48711,22845,61.9248042388,18.5789010899,0.1005033585,0.1005033585,0.1005033585,57840,27137,271.759860328,35.9558041591,13.0793877781,0.1005033585,12.6428812457
1831,1,3764,703,5.2706205371,1.6011585692,2.3383325606,0.1005033585,1.5965386702,209,454,0.6134091419,0.3543788993,0.1005033585,0.1005033585,0.1005033585
1832,1,739581,10723,102.026750104,96.7713185484,1.537321816,1.0543580385,3.467753982,15002,1945,98.5074168407,20.957708926,25.6464141098,0.8395089085,23.3514624082
1833,0,9450,1511,28.3421055161,5.880138366,7.4443449145,1.1016899551,6.0830651,1607541,93,389.533119657,217.628442156,0.3595336011,0.1005033585,0.8497901318
1834,1,267738,274,81.0656099345,43.1489374234,0.1005033585,0.1005033585,0.1005033585,334,45,1.3305916408,0.2882951908,1.0375525916,0.5690279751,1.0844981578
1835,0,1203,689,0.5810037842,0.5810037842,1.6427862594,0.1005033585,2.1531532873,1706188,402,837.580052302,93.569848167,7.6212593663,2.6090599903,4.8662709906
1836,0,38,0,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0.3468385418,2470,357,1.1264741305,0.3232844828,0.3371319527,0.3371319527,0.5961621953
1837,1,462071,331717,201.098430037,136.251577298,0.1005033585,0.1005033585,0.1005033585,1433,249,0.3395221406,0.1005033585,0.3595336011,0.1005033585,0.8672846826
1838,0,3179,297,0.8556004052,0.1005033585,0.3543788993,0.1005033585,0.3543788993,3115,885,11.1238326625,2.3414896691,5.6743220063,1.3236103582,3.9886315713
1839,1,4156,479,28.54628728,17.3583891176,4.4228356783,1.1151648566,3.3621623985,17531,868,29.7269483443,10.0847502926,4.7033480307,1.1169969338,7.2543419383
1840,1,1834007,773,0,674.26690878,388.426427249,29.3318518028,7.3082934458,17.6597096249,3525,3115,0.1005033585,0.1005033585,0.1005033585,0.1005033585
1841,1,92462,692,141.503204167,35.2897466154,3.7872627884,0.5964123765,3.0419149813,254,341,6.5257924076,1.1579752375,1.3328979597,0.3518401439,1.5671602679
1842,1,49326,42259,0.4523399003,0.275537618,0.1005033585,0.1005033585,0.1005033585,3525,3115,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0.1005033585
1843,0,8120,710,7.3686429024,2.088374797,1.5987978599,0.5958120124,1.3328494442,6119,382,8.4859176989,3.2850584778,0.5859553702,0.1005033585,0.5859553702
1844,1,206818,15196,15.2101079964,4.3146589875,0.1005033585,0.1005033585,0.1005033585,285735,276251,19.3275815086,7.2920155807,0.1005033585,0.1005033585,0.1005033585
1845,1,14003896,698,709.844692943,206.025753435,0.5981501935,0.1005033585,0.349326776,1279,535,0.3518401439,0.1005033585,0.1005033585,0.1005033585,0.1005033585
1846,1,488750,320,0,207.19007707,599.721600029,0.842022025,0.5931986075,7.0447345452,823481,2667,87.6076556937,28.673226189,6.6549459,2.6157942028
1847,1,23230,495,118.052431863,56.6682926506,6.373205373,0.8407197447,9.8270049445,206818,15196,15.2101079964,4.3146589875,0.1005033585,0.1005033585,0.1005033585
1848,1,889300,183,0,237.31387301,0,964.29018677,18.1172813641,0.8526021355,90.1458413467,14843,12352,48.5302706176,13.1948176686,17.8887517201
1849,1,265258,209,631.915946309,457.648549848,5.4609854877,0.1005033585,7.4981264982,41765,185,0,529.64305757,282.858500112,76.8095144531,5.3921710955
1850,1,366460,466,0,167.89692965,415.263913927,49.9186328622,8.0615567177,82.5351766421,25360,20872,1.4825932255,0.716815998,1.083654212,1.083654212
1851,0,3524,1881,0.9571141771,0.1005033585,0.1005033585,0.1005033585,0.1005033585,591,401,3.0516816627,1.2629724631,1.1320685889,0.1005033585,1.1198737656
1852,0,100151,31383,286.941738381,37.7999641202,6.6636151376,0.1005033585,8.464206735,6231,555,67.5773826332,26.9239905484,1.8332678169,0.3468385418,4.7740507894
1853,1,130878,5409,14.4416640637,5.6737539819,0.8752136377,0.1005033585,26.1918930322,9093,672,11.1220209346,2.8135230448,15.1659349125,2.5386671759,7.0167592503
1854,1,117831,5277,617.811757167,280.748056279,12.2870780312,0.8375953085,13.4519098765,206,129,0.2940435274,0.1005033585,0.3419364717,0.1005033585,0.3419364717
1855,0,3525,3115,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0.1005033585,4491415,756,0,499.99625119,0,206.57189762,26.9669247433
1856,1,366460,466,0,167.89692965,415.263913927,49.9186328622,8.0615567177,82.5351766421,9450,1511,28.3421055161,5.880138366,7.4443449145,1.1016899551
